id,name,pub,installs,rating,ratings,updated,months,repo_full,gh_pushed,commit_months,archived,licence,open_issues,stars
bbenoist.Nix,Nix,Baptist BENOIST,245610,2.6,5,2015-12-03,128.9,bbenoist/vscode-nix,2021-02-24,66.2,False,MIT,12,27
webfreak.cute-theme,Cute Pink Light Theme,WebFreak,244793,5.0,9,2020-10-02,71.0,,,,,,,
seansassenrath.vscode-theme-superonedark,Super One Dark Theme,Sean Sassenrath,244737,5.0,13,2017-02-19,114.4,,,,,,,
qinjia.seti-icons,seti-icons,qinjia,244593,4.94,16,2016-11-01,118.0,hellopao/vscode-seti-icons,2016-11-01,118.0,False,NONE,14,12
pranayagarwal.vscode-hack,Hack,Pranay Agarwal,244347,5.0,5,2026-07-07,1.8,,,,,,,
adrianwilczynski.libman,LibMan Tools,Adrian Wilczyński,244329,0,0,2019-12-04,80.9,AdrianWilczynski/VSCodeLibMan,2022-12-30,44.1,False,NONE,8,2
jeremyrajan.webpack,webpack,Jeremy Rajan,244283,4.0,4,2023-02-19,42.4,jeremyrajan/vscode-exts,2026-02-17,6.4,False,MIT,32,36
dtoplak.vscode-glsllint,GLSL Lint,DanielToplak,243984,4.44,9,2026-08-08,0.8,,,,,,,
MinecraftCommands.syntax-mcfunction,syntax-mcfunction,MinecraftCommands,243794,3.83,6,2024-11-19,21.4,MinecraftCommands/syntax-mcfunction,2026-08-20,0.4,False,MIT,6,67
inu1255.easy-snippet,Easy Snippet,inu1255,243157,4.75,20,2023-12-06,32.9,,,,,,,
micnil.vscode-checkpoints,Checkpoints,Michael Nilsson,242603,4.08,12,2022-05-14,51.6,micnil/vscode-checkpoints,2022-05-14,51.6,False,MIT,11,48
dhawton.fivem-lua,fivem-lua,dhawton,242215,5.0,2,2019-08-02,85.0,dhawton/vsc-fivem,2019-10-07,82.8,False,MIT,1,3
JayBarnes.chatgpt-vscode-plugin,ChatGPT VSCode Plugin,Jay Barnes,242004,2.23,71,2022-12-14,44.6,barnesoir/chatgpt-vscode-plugin,2023-07-04,37.9,True,MIT,0,251
tungvn.wordpress-snippet,WordPress Snippet,TungVN,240872,4.46,13,2018-08-13,96.6,,,,,,,
giscafer.leek-fund,LeekFund,Nicky,240277,4.85,39,2026-08-13,0.6,,,,,,,
Boto3typed.boto3-ide,AWS boto3,Boto3.typed,240253,5.0,4,2024-06-07,26.8,youtype/boto3-ide,2024-06-07,26.8,False,MIT,8,21
shrey150.javafx-support,JavaFX Support,Shrey Pandya,239923,5.0,4,2020-09-23,71.3,shrey150/vscode-javafx-support,2020-09-27,71.1,False,MIT,1,1
MikeBovenlander.formate,formate: CSS/LESS/SCSS formatter,MikeBovenlander,238622,4.91,11,2021-10-18,58.4,mblander/formate,2023-07-11,37.7,False,MIT,16,12
neilding.language-liquid,Liquid Languages Support,Neil Ding,238590,3.5,6,2018-12-13,92.6,,,,,,,
loiane.ts-extension-pack,TypeScript Extension Pack,Loiane Groner,238231,5.0,4,2021-08-18,60.4,loiane/typescript-extension-pack-vscode,2021-08-18,60.4,False,NONE,0,18
leafvmaple.verilog,Verilog HDL,leafvmaple,238137,5.0,4,2019-06-25,86.2,leafvmaple/vscode-verilog,2022-12-07,44.8,False,MIT,8,5
solomonkinard.git-blame,Git Blame,solomonkinard,237852,3.83,6,2026-07-18,1.5,,,,,,,
cesium.gltf-vscode,glTF Tools,CesiumJS.org,236677,5.0,13,2025-01-10,19.7,AnalyticalGraphicsInc/gltf-vscode,2025-11-15,9.5,False,Apache-2.0,34,485
Jaakko.black,Black,Jaakko,236328,5.0,9,2024-11-02,21.9,Jaakkko/vscode-black-theme,2025-01-11,19.6,False,Unlicense,2,20
akiramiyakoda.cppincludeguard,C/C++ Include Guard,Akira Miyakoda,236236,5.0,6,2024-09-24,23.2,AkiraMiyakoda/cppIncludeGuard,2026-02-28,6.1,True,MIT,24,36
ctf0.laravel-goto-controller,Laravel Goto Controller,ctf0,235917,5.0,3,2026-08-11,0.7,,,,,,,
Mukundan.python-docs,Python Docs,Mukundan,235879,1.0,7,2017-10-24,106.2,Mukundan314/vscode-python-docs,2018-09-22,95.3,True,MIT,0,3
apility.beautify-blade,Beautify Blade,Apility AS,235873,5.0,3,2020-03-26,77.2,apility/VSCodeBeautify,2020-03-26,77.2,False,MIT,0,5
mblode.twig-language,Twig Language,mblode,235847,4.1,10,2023-11-09,33.7,mblode/vscode-twig-language,2026-09-01,0.0,False,MIT,25,45
ivory-lab.jenkinsfile-support,JenkinsFile Support,r3code,235737,3.78,9,2025-01-11,19.6,sgwozdz/jenkinsfile-support,2025-11-24,9.2,False,MIT,25,35
savadkuhipublisher.autoreactpro,autoreactpro,JohnSavadkuhi,235659,0,0,2020-04-15,76.5,johnsavadkuhi/autoreactpro,2023-03-04,42.0,False,NONE,7,1
adrianwilczynski.toggle-hidden,Peek Hidden Files,Adrian Wilczyński,235587,5.0,3,2019-06-17,86.5,AdrianWilczynski/PeekHiddenFiles,2022-12-09,44.7,False,MIT,8,9
wongjn.php-sniffer,PHP Sniffer,wongjn,235558,4.87,15,2020-11-14,69.5,wongjn/vscode-php-sniffer,2023-10-21,34.4,False,MIT,15,47
Plex.vscode-protolint,Proto Lint,Plex Systems,235545,4.0,4,2023-05-12,39.7,plexsystems/vscode-protolint,2024-06-16,26.5,False,MIT,10,57
timkmecl.codegpt3,CodeGPT: write and improve code using AI,Tim Kmecl,235464,3.0,14,2023-02-03,42.9,timkmecl/codegpt,2023-04-15,40.6,False,NONE,25,227
nicolasdschmidt.lunar-pink,Lunar Pink Theme,Nícolas D. Schmidt,235112,5.0,11,2022-08-11,48.7,tronfy/lunar-pink,2022-08-11,48.7,False,MIT,1,13
codeflow-studio.claude-code-extension,Claude Code Assistant for VSCode,CodeFlow Studio,234200,5.0,3,2025-08-11,12.7,,,,,,,
doggy8088.angular-extension-pack,Angular Extension Pack,Will 保哥,234195,4.77,53,2023-10-04,34.9,doggy8088/angular-extension-pack,2023-10-04,34.9,False,MIT,2,31
silofy.hackthebox,HackTheBox,silofy,233516,5.0,16,2021-08-23,60.3,silofy/hackthebox,2026-06-16,2.5,False,MIT,13,159
SBSnippets.pytorch-snippets,PyTorch Snippets,SBSnippets,233374,5.0,2,2019-08-05,84.9,SvenBecker/vscode-pytorch,2021-10-01,59.0,False,MIT,6,61
local-smart.excel-live-server,XVBA - Live Server VBA,Local Smart,233196,3.63,57,2026-03-02,6.0,,,,,,,
chunsen.bracket-select,Bracket Select,Chunsen Wang,233193,4.88,32,2020-06-22,74.3,wangchunsen/vscode-bracket-select,2023-08-30,36.1,False,NONE,15,41
crazyurus.miniprogram-vscode-extension,微信小程序开发工具,Cr4zy Uru5,232997,5.0,1,2024-08-16,24.5,crazyurus/miniprogram-vscode-extension,2025-05-15,15.6,True,GPL-3.0,16,157
ms-vscode.node-debug,[Deprecated] Node Debug (legacy),Microsoft,232760,0,0,2021-08-03,60.9,Microsoft/vscode-node-debug,2022-01-14,55.6,True,NOASSERTION,1,280
stmicroelectronics.stm32cube-ide-build-cmake,STM32Cube CMake Support,STMicroelectronics,232465,0,0,2026-07-20,1.4,,,,,,,
dunstontc.vscode-go-syntax,vscode-go-syntax,dunstontc,231967,5.0,1,2018-08-21,96.4,dunstontc/vscode-go-syntax,2023-07-10,37.7,False,MIT,2,11
lacroixdavid1.vscode-format-context-menu,Format in context menus,lacroixdavid1,231283,4.86,29,2018-09-06,95.8,lacroixdavid1/vscode-format-context-menu,2023-08-12,36.7,False,MIT,8,35
exiasr.hadolint,hadolint,Michael Lin,231215,4.25,4,2022-08-06,48.9,ExiaSR/vscode-hadolint,2026-07-20,1.4,False,MIT,10,85
prasadbobby.auto-rename-tag,Auto Rename Tag,prasadbobby,231133,5.0,2,2020-10-22,70.3,prasadbobby/vscode-auto-rename-tag,2020-12-14,68.6,False,GPL-3.0,10,2
ethan-reesor.vscode-byebug,VSCode Byebug Debugger,Ethan Reesor,231001,4.5,2,2020-12-02,69.0,,,,,,,
stmicroelectronics.stm32cube-ide-core,STM32Cube Core,STMicroelectronics,230892,0,0,2026-07-20,1.4,,,,,,,
SAPOS.yeoman-ui,Application Wizard,SAP OS,230498,5.0,12,2026-08-20,0.4,,,,,,,
gitpod.gitpod-theme,Gitpod Theme,Gitpod,230048,5.0,3,2022-05-17,51.5,gitpod-io/gitpod-vscode-theme,2022-05-25,51.2,True,MIT,0,8
maattdd.gitless,GitLess,maattdd,229998,4.89,73,2022-03-14,53.6,maattdd/vscode-gitlens,2022-03-03,54.0,False,NOASSERTION,0,182
amodio.tsl-problem-matcher,TypeScript + Webpack Problem Matchers,Eric Amodio,229913,5.0,3,2022-04-01,53.0,eamodio/vscode-tsl-problem-matcher,2023-07-12,37.7,False,MIT,10,46
meta.relay,Relay GraphQL,Meta,229124,5.0,3,2025-04-23,16.3,,,,,,,
RandomFractalsInc.geo-data-viewer,Geo Data Viewer,Random Fractals Inc.,228953,4.95,19,2023-01-10,43.7,RandomFractals/geo-data-viewer,2023-04-16,40.5,False,Apache-2.0,29,477
sensourceinc.vscode-sql-beautify,SQL Beautify,SenSource Inc,228520,1.68,34,2016-11-22,117.3,,,,,,,
iocave.customize-ui,Customize UI,iocave,228426,3.97,63,2022-09-25,47.2,iocave/customize-ui,2023-05-01,40.0,True,MIT,93,526
coderfee.vscode-wxml,vscode wxml,coderfee,228032,3.8,5,2017-01-12,115.6,coderfe/vscode-wxml,2017-01-12,115.6,False,MIT,3,19
nguyenngoclong.terminal-keeper,Terminal Keeper,Nguyen Ngoc Long,226909,5.0,14,2026-06-27,2.2,,,,,,,
henoc.svgeditor,SVG Editor,henoc,226905,3.36,14,2018-12-24,92.2,Henoc/svgeditor,2022-12-08,44.8,True,MIT,23,95
betterthantomorrow.calva,Calva: Clojure & ClojureScript Interactive Programming,Better Than Tomorrow,226527,5.0,94,2026-08-27,0.2,,,,,,,
PascalReitermann93.vscode-yaml-sort,YAML Sort,Pascal Reitermann,225990,4.76,21,2026-02-09,6.7,,,,,,,
codespaces-Contrib.codeswing,CodeSwing,Jonathan Carter,225894,5.0,7,2024-09-07,23.8,lostintangent/codeswing,2024-09-12,23.6,False,MIT,36,1006
NativeScript.nativescript,NativeScript,NativeScript,225721,4.0,14,2024-05-18,27.5,nativescript-community/nativescript-vscode-extension,2026-05-17,3.5,False,Apache-2.0,58,86
phiter.phpstorm-snippets,PHP Snippets from PHPStorm,Phiter Fernandes,225462,4.5,4,2021-04-12,64.7,phiterf/phpstorm-snippets-for-vscode,2021-04-12,64.7,False,MIT,0,17
ericadamski.carbon-now-sh,carbon-now-sh,Eric Adamski,225444,4.43,7,2018-08-09,96.7,,,,,,,
johnbillion.vscode-wordpress-hooks,Hooks IntelliSense for WordPress,John Blackbourn,225225,5.0,21,2026-08-20,0.4,,,,,,,
arthurwang.vsc-prolog,VSC-Prolog,arthurwang,225022,4.0,18,2018-11-29,93.1,arthwang/vsc-prolog,2023-10-30,34.1,False,MIT,45,105
bbenoist.QML,QML,Baptist BENOIST,224860,5.0,2,2015-12-03,128.9,bbenoist/vscode-qml,2022-01-11,55.7,False,MIT,14,32
ElemeFE.vscode-element-helper,vscode-element-helper,ElemeFE,224811,3.33,3,2019-04-23,88.3,ElemeFE/vscode-element-helper,2022-12-07,44.8,False,NONE,22,244
keroc.hex-fmt,Intel HEX format,keroc,224617,4.33,6,2017-02-05,114.8,keroc/hex-fmt,2018-06-22,98.3,False,MIT,3,12
metaseed.metago,MetaGo,metaseed,223838,4.76,21,2026-05-31,3.1,,,,,,,
stmicroelectronics.stm32cube-ide-debug-core,STM32Cube Debug Core,STMicroelectronics,223819,1.0,1,2026-07-20,1.4,,,,,,,
hancel.google-translate,Google Translate,Hancel.Lin,223807,4.86,79,2024-03-10,29.7,imlinhanchao/vsc-google-translate,2024-03-10,29.7,False,MIT,26,114
cierra.livewire-vscode,Livewire Language Support,cierra,223493,3.14,7,2020-06-05,74.9,cierrateam/vscode-livewire,2020-09-28,71.1,False,NONE,7,3
kennylong.kubernetes-yaml-formatter,Better YAML Formatter,kennylong,223366,5.0,4,2025-06-12,14.7,,,,,,,
lostintangent.vsls-whiteboard,Live Share Whiteboard,Jonathan Carter,223359,5.0,5,2020-12-09,68.7,lostintangent/vsls-whiteboard,2023-01-14,43.6,False,NOASSERTION,21,66
rafa-acioly.laravel-helpers,Laravel Helpers,rafa-acioly,223214,5.0,1,2017-08-16,108.5,,,,,,,
stmicroelectronics.stm32cube-ide-clangd,STM32Cube clangd,STMicroelectronics,223128,0,0,2026-07-20,1.4,,,,,,,
salesforce.salesforcedx-vscode-apex-log,Salesforce Apex Log,Salesforce,222777,0,0,2026-08-26,0.2,,,,,,,
zaaack.markdown-editor,Markdown Editor,zaaack,222751,4.5,36,2026-08-26,0.2,,,,,,,
DrBlury.protobuf-vsc,Protobuf VSC,drblury,222393,2.3,27,2026-07-15,1.6,,,,,,,
stmicroelectronics.stm32cube-ide-debug-stlink-gdbserver,STM32Cube Debug STLink GDB Server,STMicroelectronics,222169,0,0,2026-07-20,1.4,,,,,,,
XuangeAha.just-print-it,Just Print It,KamaoKat,222058,5.0,2,2026-01-11,7.7,,,,,,,
berublan.vscode-log-viewer,Log Viewer,Bernardo,221760,4.0,22,2023-10-22,34.3,,,,,,,
Cameron.vscode-pytest,Pytest IntelliSense,Cameron Maske,221706,5.0,2,2018-11-12,93.6,cameronmaske/pytest-vscode,2022-08-16,48.5,False,NONE,9,7
rpinski.shebang-snippets,Shebang Snippets,Andreas Weizel,221141,4.83,6,2025-02-20,18.3,Rpinski/vscode-shebang-snippets,2026-08-10,0.7,False,MIT,5,29
overtrue.miniapp-helper,小程序开发助手,overtrue,221021,5.0,1,2019-09-04,83.9,overtrue/vscode-miniapp-helper,2023-02-27,42.1,False,NONE,3,154
phantom.gcc-md,GCC Machine Description,phantom,220908,5.0,1,2021-03-26,65.2,Phantom1003/vscode-gcc-md,2021-03-26,65.2,False,NONE,0,2
dahong.theme-bear,Bear Theme,dahong,220765,5.0,18,2020-09-14,71.6,shaodahong/theme-bear,2024-08-12,24.6,False,MIT,15,62
Wscats.qf,Formatter Hero - Beautify Sass/Less/Scss/Typescript/Javascript/Jade/Pug,Eno Yao,220724,3.95,65,2020-12-25,68.2,Wscats/compile-hero,2026-03-31,5.1,False,MIT,128,264
Marceloxp.statusbartext,Statusbar Text,Marcelo XP,220532,5.0,1,2025-11-22,9.3,,,,,,,
lego-education.ev3-micropython,LEGO® MINDSTORMS® EV3 MicroPython,LEGO® Education,220353,4.8,5,2020-05-19,75.4,,,,,,,
LeoJhonSong.ccpp-extension-pack,C/C++ Extension Pack,LeoJhonSong,220020,5.0,2,2022-08-31,48.0,LeoJhonSong/Cpp-Extension-Pack,2022-08-31,48.0,False,MPL-2.0,0,3
serkonda7.vscode-vba,VBA,serkonda7,219948,5.0,7,2026-01-10,7.7,,,,,,,
pycom.Pymakr,Pymakr,Pycom,219855,2.23,56,2022-08-15,48.6,pycom/pymakr-vsc,2023-01-08,43.8,False,GPL-3.0,60,113
thedavej.night-owl-black,Night Owl Black,Dave Johnson,219767,4.67,12,2022-07-23,49.3,thedavej/night-owl-black,2023-01-13,43.6,False,NONE,0,9
myriad-dreamin.tinymist,Tinymist Typst,Myriad Dreamin,219585,5.0,26,2026-06-22,2.3,,,,,,,
ACharLuk.easy-cpp-projects,Easy C++ projects,Alejandro C. Luque,219341,3.55,11,2020-05-28,75.1,acharluk/easy-cpp-projects,2022-06-24,50.3,False,NONE,18,37
RedVanWorkshop.explorer-exclude-vscode-extension,Explorer Exclude ( Moved to New Publisher ),Red Van Workshop,219082,5.0,19,2022-08-01,49.0,sfccdevops/explorer-exclude-vscode-extension,2026-07-27,1.2,False,MIT,15,46
geecode.geecode-python,GeeCode Python,GeeCode Team,219030,5.0,1,2019-05-10,87.7,,,,,,,
calebporzio.better-phpunit,Better PHPUnit,calebporzio,218991,4.6,10,2023-10-11,34.7,calebporzio/better-phpunit,2025-02-19,18.4,False,NONE,31,216
esafirm.kotlin-formatter,Kotlin Formatter,esafirm,218799,3.67,3,2018-12-03,92.9,esafirm/vscode-kotlin-formatter,2018-11-24,93.2,False,NONE,4,6
stmicroelectronics.stm32cube-ide-debug-jlink-gdbserver,STM32Cube Debug Jlink GDB Server,STMicroelectronics,218703,0,0,2026-07-20,1.4,,,,,,,
groksrc.ruby,Ruby Language Colorization,Drew Cain,218501,5.0,1,2019-02-02,90.9,groksrc/ruby_colors_for_vscode,2019-02-02,90.9,False,MIT,4,5
kube.42header,42 Header,kube,218481,4.75,8,2016-12-11,116.7,kube/vscode-42header,2023-11-22,33.3,False,MIT,35,48
stmicroelectronics.stm32cube-ide-registers,STM32Cube Registers View,STMicroelectronics,218271,0,0,2026-07-20,1.4,,,,,,,
MicroProfile-Community.mp-starter-vscode-ext,MicroProfile Starter,MicroProfile Community,218243,0,0,2022-08-24,48.3,MicroShed/mp-starter-vscode-ext,2023-03-14,41.6,False,Apache-2.0,14,10
stmicroelectronics.stm32cube-ide-build-analyzer,STM32Cube Build Analyzer,STMicroelectronics,218025,0,0,2026-07-20,1.4,,,,,,,
YuTengjing.open-in-external-app,Open in External App,YuTengjing,217911,4.95,20,2026-05-07,3.8,,,,,,,
tcwalther.cython,Cython,Thomas Walther,217830,2.08,13,2016-05-23,123.3,,,,,,,
fireside21.cshtml,HTML (C#),Fireside21,217473,5.0,2,2018-09-21,95.3,fireside21/vscode-cshtml,2018-11-07,93.8,False,NONE,6,9
stmicroelectronics.stm32cube-ide-rtos,STM32Cube RTOS Views,STMicroelectronics,217402,0,0,2026-07-20,1.4,,,,,,,
ms-vscode.Theme-TomorrowKit,Tomorrow and Tomorrow Night Theme Kit,Microsoft,217012,4.2,20,2017-04-04,112.9,Microsoft/vscode-themes,2023-06-05,38.9,True,MIT,23,74
antfu.goto-alias,Goto definition alias,Anthony Fu,216995,5.0,8,2025-09-20,11.4,,,,,,,
Trunk.io,Trunk Code Quality,Trunk,216968,4.03,31,2026-06-05,2.9,,,,,,,
L13RARY.l13-diff,Diff Folders,L13RARY,216953,5.0,48,2025-06-30,14.1,,,,,,,
stmicroelectronics.stm32cube-ide-bundles-manager,STM32Cube Bundles Manager,STMicroelectronics,216913,0,0,2026-07-20,1.4,,,,,,,
pkosta2005.heroku-command,heroku-cli,prashant,216878,5.0,2,2017-01-09,115.7,prashantkoshta/heroku-command-vscode,2017-01-09,115.7,False,MIT,0,2
w88975.code-translate,Code Translate,w88975,216819,4.85,26,2022-11-02,46.0,,,,,,,
me-dutour-mathieu.vscode-github-actions,GitHub Actions,Mathieu Dutour,216774,5.0,3,2020-07-31,73.0,Lona/vscode-github-actions,2023-01-05,43.9,False,NONE,20,56
stmicroelectronics.stm32cube-ide-debug-generic-gdbserver,STM32Cube Debug Generic GDB Server,STMicroelectronics,216668,0,0,2026-07-20,1.4,,,,,,,
profimedica.live-preview,Live Preview,Cumpanasu Florin,216439,5.0,1,2017-10-27,106.1,profimedica/LivePreview-VSCode-Extension,2017-11-04,105.9,False,NONE,2,2
bruno-api-client.bruno,Bruno,Bruno,216366,3.84,37,2026-07-17,1.5,,,,,,,
analysis-services.powerbi-modeling-mcp,Power BI Modeling MCP Server,Microsoft,215922,4.7,10,2026-08-31,0.0,,,,,,,
panicbit.cargo,Cargo,panicbit,215919,4.5,2,2024-06-19,26.4,panicbit/vscode-cargo,2024-06-19,26.4,False,NONE,4,2
ChristianResmaHelle.http-file-generator,HTTP File Generator for VS Code,Christian Resma Helle,215535,0,0,2025-05-22,15.3,,,,,,,
AlexanderSklarMSFT.midl3-language-server,MIDL Language Support,Alexander Sklar,215516,4.8,5,2026-05-16,3.5,,,,,,,
timothymclane.react-redux-es6-snippets,React Redux ES6 Snippets,Timothy McLane,215355,4.0,4,2017-06-15,110.5,timothymclane/vscode-react-redux-snippets,2018-01-22,103.3,True,MIT,1,6
LeoJhonSong.python-extension-pack,Python Extension Pack,LeoJhonSong,215300,5.0,1,2025-09-14,11.6,,,,,,,
stmicroelectronics.stm32cube-ide-project-manager,STM32Cube Project Manager,STMicroelectronics,214819,0,0,2026-07-20,1.4,,,,,,,
ms-vscode.brackets-keybindings,Brackets Keymap,Microsoft,214323,5.0,4,2021-02-26,66.1,Microsoft/vscode-brackets-keybindings,2026-03-24,5.3,False,MIT,2,10
CodeRoad.coderoad,CodeRoad,CodeRoad,213978,5.0,1,2021-11-29,57.1,coderoad/coderoad-vscode,2023-02-04,42.9,False,AGPL-3.0,62,971
ahinkle.laravel-model-snippets,Laravel Model Snippets,Andy Hinkle,213658,5.0,2,2020-08-31,72.0,ahinkle/vscode-laravel-model-snippets,2020-12-16,68.5,True,MIT,0,9
emallin.phpunit,PHPUnit,Elon Mallin,213524,4.0,6,2024-03-06,29.9,elonmallin/vscode-phpunit,2025-02-19,18.4,False,MIT,18,39
TheQtCompany.qt-qml,Qt QML,Qt Group,213507,2.0,3,2026-08-28,0.1,,,,,,,
killalau.vscode-liquid-snippets,Shopify Liquid Template Snippets,Franky Lau,213477,5.0,4,2021-07-09,61.8,killalau/vscode-liquid-snippets,2022-11-16,45.5,False,MIT,4,31
andrejunges.Handlebars,Handlebars,André Junges,212772,3.14,7,2018-05-13,99.6,andrejunges/vscode-handlebars,2019-04-12,88.7,False,MIT,5,19
pgourlain.erlang,erlang,Pierrick Gourlain,212684,5.0,4,2026-06-24,2.3,,,,,,,
mrmlnc.vscode-csscomb,CSScomb,mrmlnc,212677,4.08,13,2020-07-05,73.9,mrmlnc/vscode-csscomb,2022-12-30,44.1,True,MIT,13,63
SAPSE.sap-ux-application-modeler-extension,SAP Fiori Tools - Application Modeler,SAP SE,212560,5.0,3,2026-08-21,0.4,,,,,,,
devprod.vulnerability-extension,WAVE AI Code Review & Analysis,Developer Productivity,211923,4.0,8,2026-09-01,0.0,,,,,,,
SAPSE.sap-ux-annotation-modeler-extension,SAP Fiori Tools - XML Annotation Language Server,SAP SE,210871,0,0,2026-08-21,0.4,,,,,,,
tgreen7.vs-code-node-require,Node Require,tgreen7,209817,5.0,5,2021-02-17,66.4,tgreen7/vscode_extension_node_require,2021-04-22,64.3,False,NONE,2,11
sukumo28.wav-preview,audio-preview,sukumo28,209794,4.83,24,2024-07-15,25.6,sukumo28/vscode-audio-preview,2025-06-20,14.4,True,MIT,8,188
nadako.vshaxe,Haxe,Haxe Foundation,209769,4.87,15,2026-07-02,2.0,,,,,,,
Shinotatwu-DS.file-tree-generator,file-tree-generator,Shinotatwu-DS,209527,4.8,20,2019-01-12,91.6,,,,,,,
arcensoth.language-mcfunction,language-mcfunction,Arcensoth,209440,4.92,13,2021-06-12,62.6,Arcensoth/language-mcfunction,2023-04-30,40.1,False,MIT,18,126
bibhasdn.git-easy,Git Easy,bibhasdn,209092,3.71,14,2018-11-16,93.5,iambibhas/vscode-git-easy,2018-11-16,93.5,False,NONE,7,12
go2sh.cmake-integration-vscode,CMake Integration,Christoph Seitz,208332,5.0,3,2019-12-06,80.8,go2sh/cmake-integration-vscode,2024-01-26,31.2,False,NOASSERTION,31,23
Stephanvs.dot,Graphviz (dot) language support for Visual Studio Code,Stephanvs,208191,5.0,3,2015-12-11,128.7,Stephanvs/vscode-graphviz,2020-03-06,77.9,False,MIT,5,33
rahulsahay.Csharp-ASPNETCore,ASP.NET Core Snippets,rahulsahay,208159,4.33,6,2019-06-01,87.0,rahulsahay19/asp-net-core-snippets,2019-06-01,87.0,False,NONE,0,1
slevesque.vscode-3dviewer,3D Viewer for VSCode,slevesque,207748,3.36,14,2020-09-15,71.5,stef-levesque/vscode-3dviewer,2024-01-03,31.9,False,MIT,16,117
WyattFerguson.jinja2-snippet-kit,Jinja2 Snippet Kit,Wyatt Ferguson,207266,4.91,11,2026-06-09,2.8,,,,,,,
gamedilong.anes,小霸王,wlei,206970,5.0,13,2020-10-12,70.6,gamedilong/anes-repository,2022-07-22,49.3,False,NONE,79,859
salesforce.salesforcedx-vscode-metadata,Salesforce Metadata,Salesforce,206218,0,0,2026-08-26,0.2,,,,,,,
SAPSE.sap-ux-help-extension,SAP Fiori Tools - Guided Development,SAP SE,206200,0,0,2026-08-21,0.4,,,,,,,
bajdzis.vscode-twig-pack,TWIG pack,Bajdzis,206055,3.26,19,2019-09-24,83.2,Bajdzis/vscode-twig-pack,2023-08-02,37.0,False,NONE,12,7
CodeSandbox-io.codesandbox-projects,CodeSandbox (Deprecated),CodeSandbox,205972,3.44,9,2026-06-18,2.5,,,,,,,
voorjaar.windicss-intellisense,WindiCSS IntelliSense,voorjaar,205942,4.83,6,2022-04-17,52.5,windicss/windicss-intellisense,2023-08-07,36.8,False,MIT,68,194
OfHumanBondage.react-proptypes-intellisense,React PropTypes Intellisense,Of Human Bondage,205777,4.57,7,2018-08-15,96.6,of-human-bondage/react-proptypes-intellisense,2018-08-15,96.6,False,MIT,17,31
DBCode.dbcode,"DBCode - SQL & Database Client for Postgres, MySQL, MongoDB & more",DBCode,205734,4.73,74,2026-08-31,0.0,,,,,,,
medo64.render-crlf,Render Line Endings,Josip Medved,205618,4.64,11,2026-07-12,1.7,,,,,,,
webrender.synthwave-x-fluoromachine,Synthwave x Fluoromachine,webrender,205426,4.74,19,2026-07-28,1.1,,,,,,,
angelorafael.jsx-html-tags,JSX HTML <tags/>,Angelo Rafael,205377,5.0,10,2022-10-23,46.3,angelorpt/vscode-jsx-html-tags,2025-12-28,8.1,False,NONE,0,0
attilabuti.vscode-mjml,MJML,Attila Buti,205209,3.87,15,2018-10-28,94.1,attilabuti/vscode-mjml,2020-02-03,78.9,True,MIT,19,144
SAPSE.sap-ux-service-modeler-extension,SAP Fiori Tools - Service Modeler,SAP SE,204834,5.0,2,2026-08-21,0.4,,,,,,,
carbonid1.emmet-jss,Emmet JSS,Andrew Korin,204819,5.0,2,2019-10-22,82.3,carbonid1/EmmetJSS,2023-07-12,37.7,False,NONE,2,4
ceciljacob.code-plus-theme,Theme +,Cecil Jacob,204646,5.0,8,2022-07-08,49.8,ceciljacob/code-plus-theme,2022-07-24,49.3,False,NOASSERTION,0,7
xyc.vscode-mdx-preview,MDX Preview,Xiaoyi Chen,204430,5.0,4,2021-11-28,57.1,xyc/vscode-mdx-preview,2023-01-01,44.0,False,GPL-3.0,90,183
wart.ariake-dark,Ariake Dark,wart,204323,5.0,34,2019-03-19,89.5,,,,,,,
